78.34,6.252431809902191,0.7104810996563574,1.0,0.7066805845511482,0.6613394216133942,0.6627697841726619,0.899,0.5531609195402298,0.8981779206859593,0.9260355029585798,0.8688230008984726,0.827,0.696,0.677,0.869,0.737,0.899,0.385,0.838,0.939,0.967
73.15,8.181510508060455,0.8598484848484849,nan,0.758695652173913,0.7841328413284133,0.6884247171453438,0.9146825396825397,0.5442922374429223,0.9097586568730325,0.9333986287952988,0.4838220424671385,0.681,0.0,0.698,0.85,0.791,0.922,0.596,0.867,0.953,0.957
75.3,5.809370636940002,0.8325942350332595,1.0,0.8038990825688074,0.7506318449873631,0.7166513339466422,0.9674267100977199,0.575212866603595,0.8995024875621891,0.9471057884231537,0.5146510388918487,0.751,0.09,0.701,0.891,0.779,0.891,0.608,0.904,0.949,0.966
81.69,4.956992357969284,0.8498845265588915,1.0,0.7671641791044777,0.7720651242502142,0.7967097532314924,0.9693121693121693,0.5586264656616415,0.9146586345381527,0.9578313253012049,0.7370426829268293,0.736,0.668,0.771,0.901,0.678,0.916,0.667,0.911,0.954,0.967
80.54,4.887445867061615,0.8440567066521265,1.0,0.760038240917782,0.7879858657243817,0.7232537577365163,0.959917780061665,0.6686251468860165,0.9035679845708775,0.9512922465208747,0.6413559322033898,0.774,0.432,0.795,0.892,0.818,0.934,0.569,0.937,0.957,0.946
76.23,5.644421815872192,0.764342453662842,1.0,0.7298245614035088,0.8352380952380952,0.7325475974614687,0.9488977955911824,0.745,0.9285714285714286,0.9443359375,0.49008642602948654,0.866,0.005,0.832,0.877,0.808,0.947,0.447,0.91,0.967,0.964
86.04,4.1891515254974365,0.8512486427795874,1.0,0.8072538860103627,0.8066546762589928,0.7338065661047027,0.9680082559339526,0.6616541353383458,0.9039010466222646,0.9507389162561576,0.9392430278884463,0.784,0.905,0.779,0.897,0.827,0.938,0.616,0.95,0.965,0.943
85.88,4.0789419412612915,0.8442105263157895,0.9989035087719298,0.7775665399239544,0.7918473547267997,0.8072976054732041,0.9728033472803347,0.6333333333333333,0.9173228346456693,0.9461839530332681,0.9222648752399232,0.802,0.911,0.818,0.913,0.708,0.93,0.646,0.932,0.967,0.961
77.24,5.334820866584778,0.7795844625112918,1.0,0.7415437987857763,0.8313253012048193,0.7849898580121704,0.9604863221884499,0.7396870554765291,0.9349593495934959,0.9528949950932286,0.49037487335359675,0.863,0.008,0.855,0.897,0.774,0.948,0.52,0.92,0.971,0.968
78.02,4.899557054042816,0.7966573816155988,1.0,0.7963142580019399,0.8402646502835539,0.8010526315789473,0.975051975051975,0.6670224119530416,0.924901185770751,0.9621890547263682,0.5012973533990659,0.858,0.041,0.821,0.889,0.761,0.938,0.625,0.936,0.967,0.966
