74.96,10.214980959892273,0.7241071428571428,0.987027027027027,0.6957773512476008,0.6895252449133383,nan,0.8893166506256015,0.3166123778501629,0.9118942731277533,0.9196078431372549,0.8819188191881919,0.811,0.913,0.725,0.915,0.0,0.924,0.486,0.828,0.938,0.956
74.46,9.641234636306763,0.8120950323974082,0.9864300626304802,0.8946322067594433,0.8292443572129539,nan,0.9531079607415486,0.2998058252427184,0.8604651162790697,0.9446122860020141,0.913926499032882,0.752,0.945,0.45,0.845,0.0,0.874,0.772,0.925,0.938,0.945
77.82,8.310683846473694,0.7309644670050761,0.9648946840521565,0.7384760112888052,0.8395669291338582,nan,0.9633225458468176,0.34129295282469424,0.8669097538742023,0.9445544554455445,0.9424823410696267,0.864,0.962,0.785,0.853,0.0,0.893,0.586,0.951,0.954,0.934
79.83,5.223942220211029,0.7639524245196706,0.9823284823284824,0.6968174204355109,0.7853403141361257,0.9435483870967742,0.9531737773152965,0.4152777777777778,0.9033203125,0.9382352941176471,0.9247104247104247,0.835,0.945,0.832,0.9,0.117,0.916,0.598,0.925,0.957,0.958
79.9,5.436080634593964,0.7863247863247863,0.9805527123848515,0.6969943135662063,0.7862068965517242,0.9642857142857143,0.9607032057911065,0.41004752206381534,0.9098922624877571,0.9314009661835749,0.928919182083739,0.828,0.958,0.858,0.912,0.054,0.929,0.604,0.929,0.964,0.954
79.85,5.635503530502319,0.7742520398912058,0.9845201238390093,0.7181208053691275,0.8224907063197026,0.875,0.9527638190954774,0.3926829268292683,0.9247743229689067,0.9623601220752798,0.9353574926542605,0.854,0.954,0.856,0.885,0.021,0.948,0.644,0.922,0.946,0.955
79.97,6.85916805267334,0.7898209236569275,0.9815573770491803,0.7283531409168081,0.8241252302025782,nan,0.96900826446281,0.39232153569286143,0.9213930348258706,0.946236559139785,0.9285714285714286,0.838,0.958,0.858,0.895,0.0,0.938,0.654,0.926,0.968,0.962
81.06,5.149546325206757,0.7951127819548872,0.9768145161290323,0.7326565143824028,0.8111011638316921,0.9397590361445783,0.9604863221884499,0.42442244224422443,0.9355168884339816,0.9328214971209213,0.9260326609029779,0.846,0.969,0.866,0.906,0.078,0.948,0.643,0.914,0.972,0.964
80.59,5.896630764007568,0.8391167192429022,0.9847094801223242,0.7221764220939819,0.7929553264604811,1.0,0.9680741503604532,0.41369047619047616,0.9145631067961165,0.9647177419354839,0.9444995044598612,0.798,0.966,0.876,0.923,0.009,0.94,0.695,0.942,0.957,0.953
80.47,6.392160356044769,0.8355464759959143,0.988659793814433,0.7938044530493708,0.8294930875576036,nan,0.9710444674250258,0.3893805309734513,0.9163424124513618,0.9611553784860558,0.9437314906219151,0.818,0.959,0.82,0.9,0.0,0.939,0.748,0.942,0.965,0.956
80.66,6.481089353561401,0.7952029520295203,0.984725050916497,0.7484769364664926,0.8724696356275303,nan,0.9513406156901688,0.39897552646556633,0.9255952380952381,0.9500978473581213,0.9491525423728814,0.862,0.967,0.86,0.862,0.0,0.958,0.701,0.933,0.971,0.952
80.79,6.290107011795044,0.8333333333333334,0.9907024793388429,0.7108433734939759,0.8530259365994236,1.0,0.9808714133900106,0.4117647058823529,0.8977485928705441,0.9594059405940594,0.9471585244267199,0.84,0.959,0.885,0.888,0.001,0.923,0.707,0.957,0.969,0.95
80.63,6.249284744262695,0.8303393213572854,0.9817629179331308,0.8291666666666667,0.8455743879472694,1.0,0.9693564862104188,0.3842996408414572,0.9133782483156881,0.9467054263565892,0.9534883720930233,0.832,0.969,0.796,0.898,0.001,0.949,0.749,0.949,0.977,0.943
81.79,5.11650824546814,0.8157644824311491,0.9817997977755308,0.704225352112676,0.853219696969697,0.9384615384615385,0.9790794979079498,0.437094682230869,0.9201557935735151,0.9622641509433962,0.937682570593963,0.859,0.971,0.9,0.901,0.061,0.936,0.674,0.945,0.969,0.963
82.31,4.8224373161792755,0.8170498084291188,0.9857433808553971,0.7211382113821139,0.8202846975088968,0.940677966101695,0.9789029535864979,0.4611748818365969,0.9037735849056604,0.9594460929772503,0.9491017964071856,0.853,0.968,0.887,0.922,0.111,0.928,0.683,0.958,0.97,0.951
81.4,5.703108787536621,0.8254437869822485,0.9857288481141692,0.6644832605531296,0.8280542986425339,1.0,0.9715157680569685,0.44623655913978494,0.936127744510978,0.9605133267522211,0.9395711500974658,0.837,0.967,0.913,0.915,0.014,0.955,0.664,0.938,0.973,0.964
81.01,5.674934148788452,0.8200192492781521,0.9907597535934292,0.8097560975609757,0.8746298124383021,1.0,0.9800420168067226,0.39091389329107235,0.9057492931196984,0.9414587332053743,0.9517587939698492,0.852,0.965,0.83,0.886,0.006,0.933,0.74,0.961,0.981,0.947
82.19,4.852121263742447,0.8208812260536399,0.9817997977755308,0.7545375972342264,0.8687561214495593,0.9178082191780822,0.9679037111334002,0.426056338028169,0.9455095862764884,0.9671314741035857,0.946078431372549,0.857,0.971,0.873,0.887,0.067,0.965,0.726,0.937,0.971,0.965
81.97,5.359155774116516,0.8220742150333016,0.986734693877551,0.7502131287297528,0.8445883441258094,0.9583333333333334,0.9725888324873097,0.4254807692307692,0.9402390438247012,0.9559255631733594,0.9478859390363815,0.864,0.967,0.88,0.913,0.023,0.958,0.708,0.944,0.976,0.964
83.79,4.159969985485077,0.8116213683223993,0.9857433808553971,0.7249589490968801,0.8643410852713178,0.932806324110672,0.9697275479313825,0.48654390934844194,0.943,0.9523346303501945,0.9478859390363815,0.866,0.968,0.883,0.892,0.236,0.961,0.687,0.943,0.979,0.964
82.35,5.0176213681697845,0.8227969348659003,0.9808853118712274,0.6500691562932227,0.8612997090203686,0.9518072289156626,0.9794871794871794,0.4745269286754003,0.9289883268482491,0.9559686888454012,0.9521435692921236,0.859,0.975,0.94,0.888,0.079,0.955,0.652,0.955,0.977,0.955
82.93,4.519721359014511,0.764063811922754,0.9838056680161943,0.7364406779661017,0.8536355051935789,0.9367816091954023,0.9802494802494802,0.4659985683607731,0.9272369714847591,0.9672293942403177,0.9404878048780487,0.91,0.972,0.869,0.904,0.163,0.943,0.651,0.943,0.974,0.964
81.91,4.955118834972382,0.8369351669941061,0.99079754601227,0.7717099373321397,0.8822355289421158,0.9069767441860465,0.9785056294779939,0.40807419530823785,0.9322865554465162,0.9700598802395209,0.9485657764589516,0.852,0.969,0.862,0.884,0.039,0.956,0.748,0.95,0.972,0.959
81.73,5.375185251235962,0.8168224299065421,0.9867886178861789,0.7788808664259927,0.8824701195219123,0.9285714285714286,0.9803719008264463,0.4029017857142857,0.9184834123222749,0.9597249508840865,0.961499493414387,0.874,0.971,0.863,0.886,0.013,0.949,0.722,0.969,0.977,0.949
82.12,5.236919581890106,0.8249286393910561,0.9868020304568528,0.6999232540291634,0.8578199052132701,0.9642857142857143,0.9776195320447609,0.4358647096362476,0.9300291545189504,0.9710867397806581,0.9578313253012049,0.867,0.972,0.912,0.905,0.027,0.961,0.683,0.957,0.974,0.954
82.37,4.994244456291199,0.8370951913640824,0.9857868020304569,0.7252032520325203,0.8453038674033149,0.9473684210526315,0.9796334012219959,0.44157441574415746,0.9227836034318398,0.9662698412698413,0.9672466734902764,0.853,0.971,0.892,0.918,0.036,0.962,0.718,0.968,0.974,0.945
81.68,5.423064768314362,0.8289855072463768,0.9928057553956835,0.7752909579230081,0.8989690721649485,1.0,0.9718592964824121,0.3990410229088972,0.942173479561316,0.9635467980295567,0.9524281466798811,0.858,0.966,0.866,0.872,0.006,0.967,0.749,0.945,0.978,0.961
82.23,5.053674519062042,0.8328474246841594,0.9887869520897044,0.7604166666666666,0.8418181818181818,0.9444444444444444,0.9814432989690721,0.42721330956625075,0.9205741626794258,0.9635108481262328,0.9595959595959596,0.857,0.97,0.876,0.926,0.034,0.952,0.719,0.962,0.977,0.95
83.48,4.40771222114563,0.8269230769230769,0.9858299595141701,0.7179282868525897,0.8544776119402985,0.9554140127388535,0.9795709908069459,0.4751869476546567,0.9360236220472441,0.9663032705649157,0.9506416584402764,0.86,0.974,0.901,0.916,0.15,0.959,0.699,0.951,0.975,0.963
82.15,5.515462815761566,0.819366852886406,0.9888097660223805,0.8192307692307692,0.8584729981378026,1.0,0.9824922760041195,0.40969162995594716,0.9196940726577438,0.9720558882235529,0.9606060606060606,0.88,0.972,0.852,0.922,0.004,0.954,0.744,0.962,0.974,0.951
