80.56,5.570483386516571,0.8505747126436781,0.9710144927536232,0.6654135338345865,0.780578898225957,0.6864813039309684,0.8315789473684211,0.5390374331550802,0.9017580144777663,0.9003795066413662,0.9406345957011258,0.666,0.938,0.708,0.836,0.716,0.948,0.504,0.872,0.949,0.919
82.14,4.895960628986359,0.8239910313901345,0.9873417721518988,0.6293550778354337,0.7368421052631579,0.7577497129735936,0.9119070667957405,0.6408345752608048,0.9354838709677419,0.9338598223099703,0.8861340679522498,0.735,0.936,0.849,0.91,0.66,0.942,0.43,0.841,0.946,0.965
82.85,4.696177929639816,0.7601476014760148,0.9802904564315352,0.8366834170854272,0.768313458262351,0.783175355450237,0.9658965896589659,0.5170603674540682,0.8373702422145328,0.9582484725050916,0.9588607594936709,0.824,0.945,0.666,0.902,0.661,0.878,0.591,0.968,0.941,0.909
84.1,4.341093599796295,0.84,0.9978471474703983,0.7777777777777778,0.7845206684256816,0.7353515625,0.9809630459126539,0.5927342256214149,0.8598726114649682,0.953953953953954,0.9297029702970298,0.756,0.927,0.749,0.892,0.753,0.876,0.62,0.945,0.953,0.939
85.53,4.105582147836685,0.7947516401124649,0.9835051546391752,0.764367816091954,0.8520710059171598,0.7509615384615385,0.9534883720930233,0.6859605911330049,0.9448732083792724,0.9311004784688995,0.8794964028776978,0.848,0.954,0.798,0.864,0.781,0.943,0.557,0.857,0.973,0.978
85.48,4.122296959161758,0.7196850393700788,0.9865005192107996,0.7140468227424749,0.8521057786483839,0.7791798107255521,0.960285132382892,0.7656529516994633,0.9040307101727447,0.9400386847195358,0.9511201629327902,0.914,0.95,0.854,0.87,0.741,0.943,0.428,0.942,0.972,0.934
86.08,3.8808001577854156,0.8140900195694716,0.9855670103092784,0.7946336429308566,0.8591133004926108,0.7410394265232975,0.9266409266409267,0.6742596810933941,0.949671772428884,0.9506416584402764,0.9072164948453608,0.832,0.956,0.77,0.872,0.827,0.96,0.592,0.868,0.963,0.968
86.21,3.848890870809555,0.8603859250851306,0.9906054279749478,0.8128964059196617,0.832391713747646,0.7444146559428061,0.9298076923076923,0.6340257171117705,0.9442691903259727,0.9525222551928784,0.9392752203721841,0.758,0.949,0.769,0.884,0.833,0.967,0.641,0.898,0.963,0.959
86.27,3.8333015143871307,0.7895699908508692,0.973,0.7182044887780549,0.8920335429769392,0.8117505995203836,0.9721074380165289,0.6738391845979615,0.9055343511450382,0.9483430799220273,0.9495459132189707,0.863,0.973,0.864,0.851,0.677,0.941,0.595,0.949,0.973,0.941
86.88,3.6868258118629456,0.8297435897435897,0.9927234927234927,0.7997997997997998,0.8192552225249773,0.7340241796200345,0.9643221202854231,0.7215189873417721,0.9131274131274131,0.9611940298507463,0.9516616314199395,0.809,0.955,0.799,0.902,0.85,0.946,0.57,0.946,0.966,0.945
