79.4,5.597877204418182,0.765625,0.9841101694915254,0.5685997171145686,0.8111455108359134,0.6447876447876448,0.9080694586312564,0.5614617940199336,0.8564547206165704,0.9475308641975309,0.9119373776908023,0.784,0.929,0.804,0.786,0.668,0.889,0.338,0.889,0.921,0.932
80.58,5.200379282236099,0.8862019914651493,0.9863588667366212,0.7076923076923077,0.7595258255715496,0.8201438848920863,0.9374358974358974,0.4564660691421255,0.892292490118577,0.9464646464646465,0.9134241245136187,0.623,0.94,0.736,0.897,0.456,0.914,0.713,0.903,0.937,0.939
83.67,4.523947924375534,0.7048,0.9774358974358974,0.7235621521335807,0.8528225806451613,0.7442326980942828,0.920388349514563,0.6378539493293591,0.9170081967213115,0.9397233201581028,0.9254170755642787,0.881,0.953,0.78,0.846,0.742,0.948,0.428,0.895,0.951,0.943
84.53,4.330381095409393,0.7756052141527002,0.9746192893401016,0.7778904665314401,0.8607723577235772,0.7244444444444444,0.8818681318681318,0.6375158428390367,0.9375684556407448,0.9381746810598626,0.9225556631171346,0.833,0.96,0.767,0.847,0.815,0.963,0.503,0.856,0.956,0.953
84.62,4.1889850199222565,0.8444193912063134,0.9785056294779939,0.7583572110792741,0.8133577310155535,0.7937219730941704,0.9571129707112971,0.5775547445255474,0.8611111111111112,0.9539078156312625,0.964818763326226,0.749,0.956,0.794,0.889,0.708,0.915,0.633,0.961,0.952,0.905
85.77,3.9998320937156677,0.7418546365914787,0.9786150712830958,0.810752688172043,0.8704081632653061,0.732568402471315,0.9485887096774194,0.7026647966339411,0.9303991811668373,0.9304099142040038,0.9207258834765998,0.888,0.961,0.754,0.853,0.83,0.941,0.501,0.909,0.976,0.964
85.44,3.9937664568424225,0.8068627450980392,0.9947201689545935,0.7801766437684003,0.8168498168498168,0.7877211238293444,0.9766206163655685,0.6434599156118144,0.9423286180631121,0.9475247524752475,0.8600174978127734,0.823,0.942,0.795,0.892,0.757,0.919,0.61,0.866,0.957,0.983
85.94,3.9667158722877502,0.7711267605633803,0.9728915662650602,0.8488783943329398,0.898566703417861,0.6809160305343511,0.9708029197080292,0.6828358208955224,0.9264112903225806,0.9667673716012085,0.9128787878787878,0.876,0.969,0.719,0.815,0.892,0.931,0.549,0.919,0.96,0.964
85.36,4.067111968994141,0.8324661810613944,0.9866529774127311,0.6986301369863014,0.787542662116041,0.7651821862348178,0.9865921787709497,0.7633228840125392,0.8394534585824082,0.9461839530332681,0.9690831556503199,0.8,0.961,0.867,0.923,0.756,0.883,0.487,0.983,0.967,0.909
86.6,3.669468641281128,0.7904849039341263,0.9796334012219959,0.8333333333333334,0.8869936034115139,0.7607244995233555,0.959718026183283,0.6339737108190091,0.9153031761308951,0.9509803921568627,0.958120531154239,0.864,0.962,0.765,0.832,0.798,0.953,0.627,0.951,0.97,0.938
